	latitude	longitude	depth	depthWater	temperature.in.situ	conductivity	salinity	temperature.Wat.Pot	density	oxygen	nitrate	chlorophyllA	chlorophyllA.Wat.Samples	ang.Scat.Coef.470	opt.Back.Scat.Coef.470	back.Scat.Coef.Part	fCDOM	opt.Beam.Att.Coef.660	beam.Att.Coef.Part	PAR.in.situ	PAR.8days.KdPAR1	moon.Phase.Proportion	sea.Ice.Concentration	sea.Ice.Free.Period	sunshine.Duration	PAR.8days.AMODIS	SSTgradientHorizontaSDL	SSTgradient.AMODIS.8D	phi.sat	fCDOM.AMODIS	chlorophyllA.GSM.GlobColour	NPP.VGPM.8days	TSM.8D	POC.8D	PIC.8D	residence.Time	diffuse.Att.Coef.490	part.Back.Scat.Coef.443	CDM.absorption.coef.443	depth.Euph.layer	MDL.Temp	MDL.sigmatheta	DCM	depth.Max.Brunt.Vaisala.Freq	depth.Max.O2	depth.Min.O2	depth.Nitracline	NO2	PO4	NO3.NO2	SiOH4	flux1km24h	flux2km24h
S100DCM	-12.9657361502347	-96.0329093896714	98.9906103286385	99.1771692488263	18.7388410093897	47.1879737511737	35.3217745539906	18.7232546244131	25.2325014319249	135.105779107981	10.4123868591549	0.111614366197183	0.257271394366197	0.000201286384976526	0.000798070422535211	0.00246166197183099	2.51561454460094	0.104970624413146	0.0689568169014085	NA	0.373628379310345	0.927887323943662	0	365	708.535211267606	39.735436028169	0.504357042253521	25.3786651971831	3.1167812254	NA	0.151624885803097	383.910903225806	0.0899804412199298	52.2520129872465	0.000295513043924096	6	0.0409	0.00191065497606765	0.0116030360515199	72.6740671614526	43.3004694835681	43.9389671361502	57.9201877934272	54.0845070422535	52.3051643192488	272.492957746479	148.553990610329	0.113870967741935	1.4541935483871	12.158064516129	8.18064516129032	1.6538264874552	1.57746541388889
S100SUR	-12.9845126760563	-96.0036450704225	4.83802816901408	6.32913591549296	25.3493465492958	54.5612589014085	35.8286751408451	25.3478868661972	23.861071971831	201.000076056338	4.98267697183099	0.10135014084507	0.250839542253521	0.000226908450704225	0.000975267605633803	0.00263034507042254	1.77908221830986	0.128248042253521	0.0918335	NA	24.4319905633803	0.898943661971831	0	365	709	41.5371498661972	0.488975111111111	25.3596864521277	3.1167812254	NA	0.146146365926719	398.559	0.0843285341602816	51.574914276123	0.000280617669632193	6	0.0407586666666667	0.00185521931467827	0.011396424930123	73.7343080816135	42.837037037037	43.8592592592593	55.6814814814815	53.162962962963	52.1111111111111	299.088888888889	150.940740740741	0.14	0.68	6.2	1.2	2.30664721212121	2.36645178798186
S100ZZZ	-12.980840625	-96.0125	205.052631578947	190.7985759375	15.7119755	44.03556721875	35.13949040625	15.687995375	25.77334396875	107.27575953125	17.010388625	0.049363125	0.1279274375	0.000145875	0.00041484375	0.0020859375	2.63035184375	0.0730800625	0.035964125	NA	1.44893836666667	0.9075	0	365	708.875	40.45490740625	0.4312725	25.3715198125	3.1167812254	NA	0.149814405478537	NA	0.0887540756957605	51.5193755467733	0.000285390411348392	6	0.0406961538461538	0.00189255958321155	0.0114744067104766	73.0244805812836	44	45.25	51.25	54.5	52.25	295	148.5	NA	NA	NA	NA	2.13580466666667	2.05325538095238
S101ZZZ	-8.6333	-89.479	499.333333333333	299.95775	11.0168125	39.0092545	34.8117125	10.980175	26.626575	8.047	31.555426	-0.0018	0	9.9e-05	8.6e-05	0.0017685	3.207943	0.0434345	0.005104	NA	0	0.97	0	365	713	42.60954	0.69732	26.90101525	2.5798112074	NA	0.21907414495945	NA	0.0843828096985817	67.8325653076172	0.000471687948447652	2.444444	0.055286	0.00253761990461498	0.012947516515851	63.0763988494873	18	20	37	30	22	414	23	NA	NA	NA	NA	1.89995644444444	1.89995644444444
S102DCM	-5.26762748091603	-85.2592786259542	40	40.2927	19.781235	47.575971	34.884385	19.773825	24.729155	104.9968	18.72477	0.35616	0.651492	0.000305	0.001499	0.003152	2.896974	0.162552	0.129877	NA	0.569289022900763	0.76	0	365	718	48.2083107709924	1.8132	25.190766370229	1.7445720128	NA	0.226899349734983	500.285	0.0963591763479564	68.8412428855896	0.000347695200495461	0	0.049	0.00204687488606584	0.0174014868627068	62.4037800563201	11	34	39	44	14	238	48	1.06541666666667	1.73491666666667	22.6425	9.62916666666667	4.22893221842355	3.65183279474131
S102MES	-5.26167027027027	-85.1765459459459	480	480.119562891892	9.137438	37.197112	34.692094	9.083769	26.863531	5.148	40.112735	0	0	1e-04	8.6e-05	0.001776	3.478053	0.036818	0.004142	NA	0	0.76	0	365	718	47.5668	1.77982702702703	25.0283905	1.7445720128	NA	0.300391166999534	500.285	0.11378912285373	84.5407433380952	0.000336511482207759	0	NA	0.00189231249906526	0.023540851609731	55.7695081040666	29.5945945945946	32.3783783783784	41.1351351351351	44.2432432432432	13.1081081081081	442.189189189189	41.9189189189189	0.01	2.85	39.2	40.6	5.08884636036036	4.95821318468468
S102SUR	-5.25382183098592	-85.182676056338	4.87323943661972	6.06839436619718	24.9611238732394	52.7152838169014	34.7635688028169	24.9598537323944	23.1752273943662	204.387490140845	13.0634388169014	0.148975774647887	0.339454633802817	0.000255774647887324	0.00116008450704225	0.00280597183098592	2.07852052112676	0.14102961971831	0.107830985915493	NA	24.162887443662	0.838521126760563	0	365	717.992957746479	47.6201559788732	0.359019117647059	24.9465666619718	1.7445720128	1.13119	0.294072929717286	500.285	0.11176815338965	84.0891748239066	0.000326657402155857	0	0.05112	0.00185492041710974	0.0229613376899399	56.3123815160402	21.125	24.8235294117647	27.1323529411765	34.8235294117647	14.0073529411765	404.463235294118	33.3235294117647	0.32	1	12.6	5	4.73277958965897	4.60744479216627
S102ZZZ	-5.24944444444444	-85.2510577777778	182.714285714286	187.707758511111	14.7136285777778	42.6844635555556	34.9044099777778	14.6892258666667	25.890526	38.4698838888889	29.5704502	0.0420053333333333	0.105265755555556	0.000144177777777778	0.000390555555555556	0.00206288888888889	2.921686	0.0646177333333333	0.0317458888888889	NA	0.974494047619048	0.759777777777778	0	365	717.777777777778	48.5903627777778	1.15259555555556	25.0965254166667	1.7445720128	NA	0.247057088216146	NA	0.107995390974813	76.4053545984729	0.000309166919484189	0	0.0510579333333333	0.00168464319107847	0.0194900712826186	61.0280557420519	17.2888888888889	29.1111111111111	32.4444444444444	39.7333333333333	14.2666666666667	345.422222222222	39.9333333333333	NA	NA	NA	NA	3.48868405820106	3.66308015591398
S103DCM	-1.5058	-84.5793	40	40.2795	22.4157	50.707081	35.226425	22.407575	24.289875	146.03425	8.408095	0.2145	0.455842	0.000193	0.000786	0.002439	2.156446	0.112907	0.084732	NA	0.215427	0.01	0	365	724	48.81278	1.7381	26.26431925	10.4046115779	NA	0.173077240586281	NA	0.0836598165333271	NA	NA	6	NA	0.00113783776760101	0.0157043300569057	69.103630065918	13	17	38	26	13	350	36	NA	NA	NA	NA	4.02299244444444	4.02299244444444
S103SUR	-1.5058	-84.5793	5	6.219375	26.563938	53.788061	34.335037	26.56255	22.355313	202.021125	2.117844	0.0717	0.206923	0.000214	0.000927	0.00257	1.766268	0.12734	0.099165	NA	21.128698	0.01	0	365	724	48.81278	1.7381	26.26431925	10.4046115779	NA	0.173077240586281	NA	0.0836598165333271	NA	NA	6	NA	0.00113783776760101	0.0157043300569057	69.103630065918	13	17	38	26	13	350	36	NA	NA	NA	NA	4.02299244444444	4.02299244444444
S104DCM	-0.9948	-84.5866	40	40.304	22.35925	50.504578	35.114167	22.351133	24.217083	150.152667	9.065308	0.2334	0.48339	2e-04	0.000834	0.002485	2.15397	0.113876	0.085574	NA	0.518801	0.01	0	365	725	50.152954	1.45	24.9165385	3.5726033203	NA	0.185253143310547	NA	0.099779088050127	57.7378692626953	0.000179413014848251	0	0.04483	0.00133252522209659	0.0164438430219889	67.7026329040527	12	13	38	38	14	360	62	NA	NA	NA	NA	5.43522888888889	5.43522888888889
S104SUR	-0.9948	-84.5866	5	6.22725	26.412758	53.681907	34.371158	26.411333	22.430075	200.90775	3.380929	0.126	0.299887	0.00022	0.000967	0.002609	1.798668	0.128218	0.099916	NA	24.74882	0.01	0	365	725	50.152954	1.45	24.9165385	3.5726033203	NA	0.185253143310547	NA	0.099779088050127	57.7378692626953	0.000179413014848251	0	0.04483	0.00133252522209659	0.0164438430219889	67.7026329040527	12	13	38	38	14	360	62	NA	NA	NA	NA	5.43522888888889	5.43522888888889
S106DCM	0.048666935483871	-84.6130709677419	43.6290322580645	43.8218092741935	22.8204668951613	50.5626438064516	34.7922203629032	22.8115583870968	23.8296249596774	157.174214516129	9.23021593548387	0.178287822580645	0.397599314516129	0.000204	0.000852903225806452	0.00250099193548387	2.15443887903226	0.110795790322581	0.0822544677419355	NA	0.559758508064516	0.00274193548387097	0	365	727	52.0444044758065	1.03283701612903	25.1448784254032	3.2780966914	NA	0.167901970866707	NA	0.0919380820386352	53.0171193307446	0.000135820588712381	4.166667	0.0452481532258064	0.00122294558734152	0.017356566281148	70.1199602004021	15.9112903225806	17.3306451612903	45.1209677419355	43.2096774193548	13.2096774193548	336.048387096774	270.25	0.363805309734513	0.839734513274336	10.3256637168142	6.28761061946903	2.367442	2.59601938461538
S106MES	0.0063	-84.585	380	379.8692	10.222825	38.224984	34.748925	10.177545	26.725515	5.03365	36.80312	0	0	0.000104	0.000164	0.00185	3.342139	0.035207	0.006505	NA	0	0.01	0	365	727	52.09342	0.7151	25.1388085	3.2780966914	NA	0.173174552619457	NA	0.0971574783325195	53.9217205047607	0.000141092903504614	4.166667	0.046269	0.00123607221757993	0.0172751825302839	69.2843132019043	20	22	46	39	13	337	568	0.01	2.66	37.2	37.5	3.17623144444444	3.17623144444444
S106SUR	-0.00146666666666667	-84.5954246031746	4.96031746031746	6.41514444444444	25.6860573809524	53.1352397460318	34.5193980952381	25.6847537301587	22.7685232936508	194.76391468254	6.08441956349206	0.113885238095238	0.276596095238095	0.000208396825396825	0.000888222222222222	0.00253213492063492	1.88831513492064	0.111307857142857	0.0828513492063492	NA	26.3680981190476	7.93650793650794e-05	0	365	727	52.0666213888889	1.0355496	25.0701657083333	3.2780966914	NA	0.169078630232622	NA	0.0965149544238571	53.2332501032996	0.000136882005631739	4.166667	0.0457108650793651	0.00121842314755278	0.0172639267430419	69.9665886409699	18.04	23.848	50.04	41.656	13.192	322.304	57.12	0.14	0.55	5.5	3.6	2.367442	3.03807187731481
S106ZZZ	0.0597444444444444	-84.6111388888889	187.65	191.918396301887	15.9124741886792	43.8750842075472	34.9010525283019	15.8856976603774	25.6281770754717	91.7002946037736	20.9727687358491	0.0344671698113208	0.0901929811320755	0.000137169811320755	0.000392660377358491	0.00206128301886792	2.56049386792453	0.0570915471698113	0.0285252264150943	NA	0.807458113207547	0.0124074074074074	0	365	727	51.9663563518519	0.951994444444444	25.1252801981132	3.2780966914	NA	0.167874282294953	NA	0.0937059635503425	53.0284225675795	0.000136863819702908	4.166667	0.0440208703703704	0.00122535928622475	0.017259307326404	70.119237475925	16.9074074074074	21.7222222222222	47.9444444444444	41.7037037037037	13.2962962962963	306.833333333333	162.333333333333	NA	NA	NA	NA	2.75593230555556	2.90188717901235
S109DCM	2.02688333333333	-84.5604047619048	33.5714285714286	33.8703884920635	25.8121149603175	53.2511089285714	34.5016210714286	25.8045695238095	22.717133968254	198.125167460317	4.85580438888889	0.28829619047619	0.558349365079365	0.00024781746031746	0.00113646825396825	0.00278045238095238	2.03110614285714	0.142468896825397	0.115288928571429	NA	NA	0.70968253968254	0	365	732	35.234344	2.52723015873016	26.6165455	NA	0.9906	NA	379.9205	NA	NA	NA	2.083333	NA	NA	NA	NA	13.6428571428571	18.7063492063492	33.0396825396825	59.9920634920635	18.8333333333333	401.761904761905	60.6111111111111	0.103982300884956	0.496991150442478	4.32920353982301	3.07964601769911	2.17299577777778	2.17299577777778
S109MES	2.06433870967742	-84.5544225806452	380	379.90125	11.142362	39.13753	34.791419	11.09455	26.595869	2.264562	33.049074	0	0	0.000103	0.000132	0.001814	3.300821	0.035214	0.00789403225806452	NA	NA	0.79	0	365	732	32.3671077419355	2.34565806451613	26.6165455	NA	0.9906	NA	379.9205	NA	NA	NA	2.083333	NA	NA	NA	NA	10.1612903225806	12.2903225806452	24.4193548387097	69.0322580645161	14.1290322580645	422	64.3548387096774	0.02	2.58	35.3	36.3	1.86004002867383	1.86004002867383
S109SUR	2.01182698412698	-84.5708904761905	5	6.3509	27.497475	53.526114	33.472445	27.49587	21.408655	199.6911	1.673601	0.159	0.35937	0.000248	0.00114	0.002774	1.900753	0.13885	0.111697	NA	NA	0.68	0	365	732	34.895508	2.1185	26.438880297619	NA	NA	NA	359.8325	NA	NA	NA	2.083333	NA	NA	NA	NA	11.4285714285714	15.7142857142857	29.6428571428571	56.5	15.5	338.928571428571	58.7142857142857	0.04	0.27	0.9	1.7	1.94046458071279	1.97737429453263
S109ZZZ	2.030805	-84.56762	171.304347826087	167.246038974359	17.8605157692308	45.5891536410256	34.7134076410256	17.8370300512821	24.9444342307692	107.741177820513	17.4346131538462	0.0953138461538462	0.201906358974359	0.000162153846153846	0.000545846153846154	0.0022085641025641	2.47195005128205	0.0734929743589744	0.0463365641025641	NA	NA	0.7075	0	365	732	35.1895312	2.428	26.53276853125	NA	NA	NA	NA	NA	NA	NA	2.083333	NA	NA	NA	NA	12.275	15.95	29.025	56.675	17.2	326.925	56.55	NA	NA	NA	NA	2.07772555144033	2.14338479084967
S10DCM	40.6900025641026	2.86946153846154	77.9487179487179	77.9487179487179	13.9187967948718	45.6899090512821	38.5752653846154	13.9072102564103	28.9732179487179	NA	NA	0.225722435897436	0.225722435897436	NA	NA	NA	NA	NA	NA	NA	0.132524633802817	0.86	0	365	708	32.0775924615385	0.923587948717949	22.8540604230769	0.4739241496	NA	0.130390920604651	NA	0.152792279632428	46.1889665554732	0.000126141426871748	1.027778	0.0362279718309859	0.00108849910275939	0.0157848402129438	76.8982372772999	29.1025641025641	30.0512820512821	71.4871794871795	41.2051282051282	NA	NA	NA	0.117096774193548	0.116774193548387	0.406451612903226	2.22	NA	NA
S10MIX	40.66616	2.86364	97.5	97.5	17.77845	49.993611	38.6322835	17.7633835	28.042229	NA	NA	0.107704	0.107704	NA	NA	NA	NA	NA	NA	NA	1.19821427777778	0.86	0	365	708	32.4505744	0.908618	22.8986854	0.4739241496	NA	0.129373043775558	NA	0.120305232703686	45.9239196777344	0.000128142884932458	1.027778	0.0362278888888889	0.00109505734872073	0.015680365730077	77.1206893920898	29.4	30.2	70	41.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
S10SUR	40.6565364864865	2.87169189189189	9	10	23.6849	56.10707	38.372725	23.68215	26.292125	NA	NA	0.060675	0.060675	NA	NA	NA	NA	NA	NA	NA	16.4672534929577	0.857972972972973	0	365	708.081081081081	33.6096687837838	0.862096756756757	23.0373638581081	0.4739241496	NA	0.129537513932666	NA	0.0896883091411075	45.9945408589131	0.000127629120519536	1.027778	0.0362273521126761	0.00109215169780057	0.0157032218207983	77.0683571068016	30.3243243243243	30.6621621621622	65.3783783783784	43.6486486486486	NA	NA	NA	0.03	0.02	0	0.49	NA	NA
S10ZZZ	40.650775	2.85872	246.875	190.25	13.3863458	45.5109887	38.83647195	13.356787	29.29269375	NA	NA	0.08614015	0.08614015	NA	NA	NA	NA	NA	NA	NA	0.114666	0.86	0	365	708	33.9086774	0.8568095	23.095663225	0.4739241496	NA	0.129032616689801	NA	0.109606661647558	45.8757477760315	0.000127284135123773	1.027778	0.0363614375	0.00109056401706766	0.0156516696326435	77.1883411407471	29.95	30.45	67.1	42.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
S110DCM	-1.88965	-84.6262166666667	50	50.2068294117647	22.0732202941176	50.1521360294118	35.1009620588235	22.0633267647059	24.2985001470588	146.474410294118	9.87477588235294	0.217808823529412	0.458964	0.000215352941176471	0.0008585	0.00251020588235294	2.18473452941176	0.108097235294118	0.0824461176470588	NA	0.126794823529412	0.796764705882353	0	365	721.147058823529	49.6137829411765	0.892174019607843	23.8625028088235	6.2160682992	NA	0.230860337615013	439.734	0.0753607473829214	68.3947132334989	0.000242025401830152	0	0.0522677941176471	0.00167995439979303	0.0188697945490917	62.2578165951897	19.7352941176471	22.2745098039216	30.8627450980392	69.1372549019608	13.9313725490196	360.029411764706	74.2647058823529	0.400425531914894	0.914042553191489	10.4765957446808	5.82446808510638	4.92213666666667	4.00794251213282
S110MES	-1.8902	-84.6141	380	379.91035	10.082375	38.091806	34.747805	10.037495	26.748625	2.43975	26.734022	0.00144	0.00819	0.000119	0.000227	0.001914	3.401892	0.039569	0.014822	NA	0	0.72	0	365	722	49.67191	0.96385	23.856454	6.2160682992	NA	0.235031992197037	420.112	0.0770451240241528	69.3176231384277	0.000238122192968149	0	0.052075	0.00168383284471929	0.0191379459574819	61.6499118804932	29	33	38	68	13	373	75	0	2.8	38.1	35	3.91536588888889	3.91536588888889
S110SUR	-1.99720588235294	-84.5937369747899	5	6.4068	23.88816	51.931763	35.012435	23.88674	23.68419	191.91255	8.074076	0.11436	0.285927	0.000258	0.001155	0.002804	1.970432	0.144462	0.118655	NA	25.0037147983193	0.81	0	365	721	50.7782355966387	2.30981848739496	23.9436749411765	6.2160682992	1.9982	0.21797106734344	381.2175	0.0834843897018112	67.2165802386629	0.000242279711773251	0	0.0519893109243698	0.00170459698234145	0.017403409957197	63.6328292494061	29.8151260504202	32.8823529411765	41.0168067226891	74.0504201680672	13.0336134453782	367.487394957983	69.1512605042017	0.31	0.75	8.2	3.9	4.45921852713178	4.52402706666667
S110ZZZ	-1.89283235294118	-84.6198941176471	654.7	177.08983409434	16.8267796792453	44.8947323962264	34.9830923773585	16.8026073773585	25.4366750188679	101.711627867925	17.0139441320755	0.0714192452830189	0.168956245283019	0.000164207547169811	0.000513830188679245	0.00218009433962264	2.52238703773585	0.0713102830188679	0.0457787358490566	NA	0.911112765957447	0.755735294117647	0	365	721.382352941176	49.4093929705882	1.16991470588235	23.9153745294118	6.2160682992	NA	0.227033498642199	NA	0.0828304448274567	68.8418897740981	0.000242893758909571	0	0.0521019558823529	0.00169074935547542	0.018188710707952	62.6542907041662	22.7058823529412	27.5294117647059	37.6470588235294	79	13.8235294117647	339.294117647059	480.470588235294	NA	NA	NA	NA	4.13186502525252	4.06339403050109
S111DCM	-16.9632094017094	-100.677630769231	90	89.9437935897436	19.8336391452991	48.6373271538462	35.6984126923077	19.8169656410256	25.3426548290598	208.697349145299	0.965505623931624	0.131501538461538	0.321019025641026	0.000168564102564103	0.000547974358974359	0.00220869230769231	2.04587622222222	0.0588387094017094	0.0374796666666667	NA	0.0261815641025641	0.0143589743589744	0	365	671	36.38213	0.513016666666667	23.05825375	2.2291054935	1.1776	0.10825167914741	386.712	0.0687833249441579	42.2855638357309	0.000217988070025424	34.305556	0.036571	0.00140908900419505	0.00976386177950563	82.5061779511281	65.7435897435897	71.6410256410256	78.025641025641	177.564102564103	75.1965811965812	264.094017094017	253.358974358974	0.2	0.44	0.9	0.9	1.60293486772487	1.38871806172839
S111MES	-16.9486	-100.6715	350.405797101449	350.464641304348	10.6905516666667	38.6115623478261	34.7068692753623	10.6476757246377	26.610345	4.71487536231884	29.9740584202899	0.00288	0.01638	9.91014492753623e-05	6.38115942028986e-05	0.0017468115942029	3.30604928985507	0.0254172463768116	0.00419314492753623	NA	0	0	0	365	671	35.678215	0.52069	23.05825375	2.2291054935	2.2664	0.108731389045715	359.9305	0.0687369331717491	42.4297676086426	0.000221550413698424	34.305556	0.032655	0.00142699113348499	0.00976570369675756	82.3559837341309	73	75	82	85	13	327	261	0.01	2.73	34.6	26	0.962814555555556	1.19623983333333
S111SUR	-16.9592256410256	-100.64435982906	5	6.54445	22.78183	52.035722	35.98269	22.78038	24.742485	209.1003	3.149999	0.03504	0.12086	0.000217	0.000885	0.002544	1.775215	0.094739	0.073211	NA	21.4790216153846	0.02	0	365	671	36.5097956410256	0.65194452991453	23.2078493653846	2.2291054935	0.8502	0.10964385069843	396.755	0.0687431399511476	42.6793594360352	0.000217966479460737	34.305556	0.0348895641025641	0.00141500609053267	0.00989120994479611	82.1303526071402	71.8803418803419	73	84.7606837606838	83.1196581196581	35.982905982906	332.119658119658	290.871794871795	0.04	0.5	2.7	1	1.48440238095238	1.44201432763533
S111ZZZ	-16.956136	-100.674056	151.111111111111	179.053729	17.703509	46.33353282	35.421267	17.67862376	25.54748292	153.789811	11.2396489	0.039978	0.11829992	0.0001545	0.00045132	0.00211998	2.23438736	0.05528294	0.03374832	NA	2.15401727083333	0.0132	0	365	670.9	35.41338628	0.4675412	23.096717215	2.2291054935	NA	0.10456264577806	NA	0.0667762997746468	41.0101782226563	0.000190666009584675	34.305556	0.0353881111111111	0.00128788224537857	0.00965290606953204	83.6473924255371	70.68	72.22	82.52	82.56	67.92	331.14	367.26	NA	NA	NA	NA	2.69920440451389	1.61511236500975
S112DCM	-23.2224134453782	-129.516435294118	159.243697478992	159.246830252101	21.8088504621849	50.9642005966387	35.8923837394958	21.7772533613445	24.958566512605	206.149540336134	0.285476546218487	0.0672756302521008	0.199969949579832	0.000134781512605042	0.000362151260504202	0.00202133613445378	1.74656535294118	0.0488877058823529	0.0305846050420168	NA	0.0159378991596639	0.996302521008403	0	365	643	29.2105379831933	0.287127478991597	24.3224818071429	2.098568936	0.77993	0.0272643676794627	109.912	0.033641188335018	22.8599668070048	0.000120534804768757	11.083333	0.0228916722689076	0.000944431338991438	0.00413234479052304	126.145990163338	131.193277310924	131.378151260504	147.411764705882	140.218487394958	146.90756302521	361.781512605042	369.117647058824	0.00891891891891892	0.112972972972973	0.0126126126126126	0.7	NA	NA
S112MES	-23.2231471428571	-129.598808571429	696.4	696.5955558	5.7424491	33.8314578	34.30583	5.6817229	27.0436302	200.5693187	28.3340653	-0.00549	0	0.000103	0.0001416	0.0018495	2.4386881	0.0213665	0.0009745	NA	0	1	0	365	643	30.66628	0.123977142857143	24.303862	2.098568936	0.86844	0.0290385319718292	107.84	0.0338406165529575	23.2143551553999	0.000116043934134983	11.083333	0.022211	0.00100224890213991	0.00414151370392314	124.304635293143	139.971428571429	139.971428571429	160	149.942857142857	153.014285714286	549.414285714286	400.414285714286	0.01	2.15	31.5	20.6	NA	NA
S112SUR	-23.2654852459016	-129.44167295082	5	6.5631262295082	24.2779983606557	54.2315041065574	36.4417054098361	24.2767483196721	24.6505269672131	201.588453278689	0.289415090163934	0.000784918032786885	0.0113785737704918	0.000135532786885246	0.000364418032786885	0.00202541803278689	1.48994329508197	0.0489986557377049	0.030703262295082	NA	21.5071804590164	0.983114754098361	0	365	643	29.1115754344262	0.27576893442623	24.3586551987705	2.098568936	0.87312	0.0266791833030273	101.305	0.0331160321556887	22.6624219925677	0.000117832164192567	11.083333	0.022758893442623	0.000941480185977778	0.00414084037193326	126.713471115612	134.229508196721	134.27868852459	161.303278688525	142.327868852459	143.172131147541	919.237704918033	453.327868852459	0.01	0.14	0	0.8	NA	NA
S112ZZZ	-23.2203454545455	-129.520209090909	193.333333333333	208.445959659091	19.6568909772727	48.7305448181818	35.7338385454545	19.6240650681818	25.2913572954545	196.854977840909	3.45736634090909	0.00783272727272727	0.0297590909090909	0.000121704545454545	0.000272931818181818	0.00194345454545455	1.79691570454545	0.0392668181818182	0.0207345909090909	NA	1.65122893181818	0.986590909090909	0	365	643	29.4016350454545	0.272886590909091	24.3223316442308	2.098568936	NA	0.0277414674743671	NA	0.0339707578109069	22.8793223554438	0.00011852719812437	11.083333	0.0228577954545455	0.000954376037539491	0.0041766544348899	125.528372417797	131.545454545455	132	151.022727272727	165.909090909091	152.386363636364	504.886363636364	412.772727272727	NA	NA	NA	NA	NA	NA
